Ідентифікатор позиції товару,Назва,Імовірність отримати кліки,Мітка фіду,Мова,Статус товару,Канали,Назва проблеми,Більше інформації про проблему,Тип трафіку,Країна,Серйозність проблеми
86514,Золоте кольє з діамантами коло «Крісті»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
86514,Золоте кольє з діамантами коло «Крісті»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
86514,Золоте кольє з діамантами коло «Крісті»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
86514,Золоте кольє з діамантами коло «Крісті»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
86514,Золоте кольє з діамантами коло «Крісті»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
86514,Золоте кольє з діамантами коло «Крісті»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
86830,Золотий браслет з діамантами емеральд «Авері»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
86830,Золотий браслет з діамантами емеральд «Авері»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
86830,Золотий браслет з діамантами емеральд «Авері»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
86830,Золотий браслет з діамантами емеральд «Авері»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
86830,Золотий браслет з діамантами емеральд «Авері»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
86830,Золотий браслет з діамантами емеральд «Авері»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
82131,Золотые серьги с бриллиантами круг «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
82131,Золотые серьги с бриллиантами круг «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
82131,Золотые серьги с бриллиантами круг «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
82131,Золотые серьги с бриллиантами круг «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
82131,Золотые серьги с бриллиантами круг «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
82131,Золотые серьги с бриллиантами круг «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
86505,Золоте кольє з діамантами коло «Крісті»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
86505,Золоте кольє з діамантами коло «Крісті»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
86505,Золоте кольє з діамантами коло «Крісті»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
86505,Золоте кольє з діамантами коло «Крісті»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
86505,Золоте кольє з діамантами коло «Крісті»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
86505,Золоте кольє з діамантами коло «Крісті»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
82913,Золоті сережки з діамантами радіант «Саманта»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
82913,Золоті сережки з діамантами радіант «Саманта»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
82913,Золоті сережки з діамантами радіант «Саманта»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
82913,Золоті сережки з діамантами радіант «Саманта»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
82913,Золоті сережки з діамантами радіант «Саманта»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
82913,Золоті сережки з діамантами радіант «Саманта»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
89163,Золотое кольцо дорожка с бриллиантами груша «Флавия»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
89163,Золотое кольцо дорожка с бриллиантами груша «Флавия»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
89163,Золотое кольцо дорожка с бриллиантами груша «Флавия»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
89163,Золотое кольцо дорожка с бриллиантами груша «Флавия»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
89163,Золотое кольцо дорожка с бриллиантами груша «Флавия»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
89163,Золотое кольцо дорожка с бриллиантами груша «Флавия»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
68469,Золота каблучка з діамантом кушон «Марта»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
68469,Золота каблучка з діамантом кушон «Марта»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
68469,Золота каблучка з діамантом кушон «Марта»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
68469,Золота каблучка з діамантом кушон «Марта»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
68469,Золота каблучка з діамантом кушон «Марта»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
68469,Золота каблучка з діамантом кушон «Марта»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
89050,Золота каблучка доріжка з діамантами груша «Флавія»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
89050,Золота каблучка доріжка з діамантами груша «Флавія»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
89050,Золота каблучка доріжка з діамантами груша «Флавія»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
89050,Золота каблучка доріжка з діамантами груша «Флавія»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
89050,Золота каблучка доріжка з діамантами груша «Флавія»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
89050,Золота каблучка доріжка з діамантами груша «Флавія»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
89066,Золота каблучка доріжка з діамантами груша «Флавія»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
89066,Золота каблучка доріжка з діамантами груша «Флавія»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
89066,Золота каблучка доріжка з діамантами груша «Флавія»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
89066,Золота каблучка доріжка з діамантами груша «Флавія»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
89066,Золота каблучка доріжка з діамантами груша «Флавія»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
89066,Золота каблучка доріжка з діамантами груша «Флавія»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
86994,Золотой браслет с бриллиантами круг 3 мм «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
86994,Золотой браслет с бриллиантами круг 3 мм «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
86994,Золотой браслет с бриллиантами круг 3 мм «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
86994,Золотой браслет с бриллиантами круг 3 мм «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
86994,Золотой браслет с бриллиантами круг 3 мм «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
86994,Золотой браслет с бриллиантами круг 3 мм «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
82134,Золотые серьги с бриллиантами круг «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
82134,Золотые серьги с бриллиантами круг «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
82134,Золотые серьги с бриллиантами круг «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
82134,Золотые серьги с бриллиантами круг «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
82134,Золотые серьги с бриллиантами круг «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
82134,Золотые серьги с бриллиантами круг «Белла»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
90427,Золотое кольцо с бриллиантом груша «Селин»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
90427,Золотое кольцо с бриллиантом груша «Селин»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
90427,Золотое кольцо с бриллиантом груша «Селин»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
90427,Золотое кольцо с бриллиантом груша «Селин»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
90427,Золотое кольцо с бриллиантом груша «Селин»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
90427,Золотое кольцо с бриллиантом груша «Селин»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
86578,Золотое колье с бриллиантами круг «Кристи»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
86578,Золотое колье с бриллиантами круг «Кристи»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
86578,Золотое колье с бриллиантами круг «Кристи»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
86578,Золотое колье с бриллиантами круг «Кристи»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
86578,Золотое колье с бриллиантами круг «Кристи»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
86578,Золотое колье с бриллиантами круг «Кристи»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
77819,Золота каблучка з діамантом овал «Моніка»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
77819,Золота каблучка з діамантом овал «Моніка»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
77819,Золота каблучка з діамантом овал «Моніка»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
77819,Золота каблучка з діамантом овал «Моніка»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
77819,Золота каблучка з діамантом овал «Моніка»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
77819,Золота каблучка з діамантом овал «Моніка»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
86587,Золотое колье с бриллиантами круг «Кристи»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
86587,Золотое колье с бриллиантами круг «Кристи»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
86587,Золотое колье с бриллиантами круг «Кристи»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
86587,Золотое колье с бриллиантами круг «Кристи»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
86587,Золотое колье с бриллиантами круг «Кристи»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
86587,Золотое колье с бриллиантами круг «Кристи»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
87523,Золотой браслет с бриллиантами круг «Орион»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
87523,Золотой браслет с бриллиантами круг «Орион»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
87523,Золотой браслет с бриллиантами круг «Орион»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
87523,Золотой браслет с бриллиантами круг «Орион»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
87523,Золотой браслет с бриллиантами круг «Орион»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
87523,Золотой браслет с бриллиантами круг «Орион»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
79310,Золота каблучка з діамантом овал «Роял»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
79310,Золота каблучка з діамантом овал «Роял»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
79310,Золота каблучка з діамантом овал «Роял»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
79310,Золота каблучка з діамантом овал «Роял»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
79310,Золота каблучка з діамантом овал «Роял»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
79310,Золота каблучка з діамантом овал «Роял»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
89171,Золотое кольцо дорожка с бриллиантами груша «Флавия»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Local Organic Lite,Україна,SEVERITY_PENDING
89171,Золотое кольцо дорожка с бриллиантами груша «Флавия»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
89171,Золотое кольцо дорожка с бриллиантами груша «Флавия»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
89171,Золотое кольцо дорожка с бриллиантами груша «Флавия»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
89171,Золотое кольцо дорожка с бриллиантами груша «Флавия»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads Discover Surface,Україна,SEVERITY_PENDING
89171,Золотое кольцо дорожка с бриллиантами груша «Флавия»,З’являться незабаром,RU,ru,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Discovery Ads,Україна,SEVERITY_PENDING
87428,Золотий браслет з діамантами коло «Оріон»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні","Інформація про товари, розміщена безкоштовно",Україна,SEVERITY_PENDING
87428,Золотий браслет з діамантами коло «Оріон»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Оголошення в Покупках,Україна,SEVERITY_PENDING
87428,Золотий браслет з діамантами коло «Оріон»,З’являться незабаром,UA,uk,PENDING,"ONLINE,LOCAL",Не вдалося показати зображення,"Перш ніж з’явиться зображення товару, може минути 3 дні",Video Ads,Україна,SEVERITY_PENDING
